External code,Slice,Phase,VendorInit,VendorTarget,InitProbs,NewProbs
J9L6N9,5,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.041', '0.008']"
J9L6N9,5,29,B,C,"['0.000', '1.000', '0.000']","['0.028', '0.021', '0.951']"
J9L6N9,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.341', '0.350', '0.309']"
J9L6N9,6,29,B,A,"['0.000', '1.000', '0.000']","['0.991', '0.004', '0.005']"
J9L6N9,6,29,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.042', '0.951']"
J9L6N9,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.300', '0.320', '0.380']"
J9L6N9,7,29,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.045', '0.002']"
J9L6N9,7,29,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.045', '0.952']"
J9L6N9,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.335', '0.374', '0.291']"
J9L6N9,8,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.034', '0.016']"
J9L6N9,8,29,B,C,"['0.000', '1.000', '0.000']","['0.024', '0.025', '0.951']"
J9L6N9,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.324', '0.372', '0.304']"
J9L6N9,9,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.023', '0.026']"
J9L6N9,9,29,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.045', '0.950']"
J9L6N9,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.293', '0.337', '0.370']"
J9L6N9,0,9,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.025', '0.024']"
J9L6N9,0,9,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.028', '0.965']"
J9L6N9,0,9,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.355', '0.359']"
J9L6N9,1,9,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.027', '0.023']"
J9L6N9,1,9,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.049', '0.950']"
J9L6N9,1,9,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.359', '0.353']"
J9L6N9,2,9,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.045', '0.002']"
J9L6N9,2,9,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.043', '0.954']"
J9L6N9,2,9,B,equal,"['0.000', '1.000', '0.000']","['0.299', '0.327', '0.375']"
J9L6N9,3,9,B,A,"['0.000', '1.000', '0.000']","['0.962', '0.037', '0.002']"
J9L6N9,3,9,B,C,"['0.000', '1.000', '0.000']","['0.010', '0.038', '0.951']"
J9L6N9,3,9,B,equal,"['0.000', '1.000', '0.000']","['0.319', '0.304', '0.377']"
J9L6N9,4,9,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.047', '0.002']"
J9L6N9,4,9,B,C,"['0.000', '1.000', '0.000']","['0.045', '0.004', '0.951']"
J9L6N9,4,9,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.317', '0.381']"
J9L6N9,5,9,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.038', '0.009']"
J9L6N9,5,9,B,C,"['0.000', '1.000', '0.000']","['0.013', '0.036', '0.950']"
J9L6N9,5,9,B,equal,"['0.000', '1.000', '0.000']","['0.380', '0.317', '0.303']"
J9L6N9,6,9,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.029', '0.017']"
J9L6N9,6,9,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.043', '0.950']"
J9L6N9,6,9,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.367', '0.347']"
J9L6N9,7,9,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.045', '0.005']"
J9L6N9,7,9,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.046', '0.951']"
J9L6N9,7,9,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.334', '0.381']"
J9L6N9,8,9,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.046', '0.004']"
J9L6N9,8,9,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.046', '0.952']"
J9L6N9,8,9,B,equal,"['0.000', '1.000', '0.000']","['0.381', '0.287', '0.332']"
J9L6N9,9,9,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.021', '0.028']"
J9L6N9,9,9,B,C,"['0.000', '1.000', '0.000']","['0.018', '0.031', '0.951']"
J9L6N9,9,9,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.347', '0.368']"
K2S1U6,0,29,B,A,"['0.000', '1.000', '0.000']","['0.971', '0.029', '0.001']"
K2S1U6,0,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.007', '0.993']"
K2S1U6,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.368', '0.348', '0.284']"
K2S1U6,1,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
K2S1U6,1,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
K2S1U6,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.294', '0.377', '0.329']"
K2S1U6,2,29,B,A,"['0.000', '1.000', '0.000']","['0.988', '0.012', '0.000']"
K2S1U6,2,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.021', '0.978']"
K2S1U6,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.353', '0.363', '0.285']"
K2S1U6,3,29,B,A,"['0.000', '1.000', '0.000']","['0.960', '0.022', '0.018']"
K2S1U6,3,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.007', '0.993']"
K2S1U6,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.356', '0.329', '0.315']"
K2S1U6,4,29,B,A,"['0.000', '1.000', '0.000']","['0.978', '0.022', '0.000']"
K2S1U6,4,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.001', '0.999']"
K2S1U6,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.350', '0.364']"
K2S1U6,5,29,B,A,"['0.000', '1.000', '0.000']","['1.000', '0.000', '0.000']"
K2S1U6,5,29,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.005', '0.991']"
K2S1U6,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.347', '0.369']"
K2S1U6,6,29,B,A,"['0.000', '1.000', '0.000']","['0.998', '0.002', '0.000']"
K2S1U6,6,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.019', '0.981']"
K2S1U6,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.328', '0.371']"
K2S1U6,7,29,B,A,"['0.000', '1.000', '0.000']","['0.977', '0.023', '0.000']"
K2S1U6,7,29,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.001', '0.997']"
K2S1U6,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.354', '0.300', '0.346']"
K2S1U6,8,29,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.046', '0.000']"
K2S1U6,8,29,B,C,"['0.000', '1.000', '0.000']","['0.021', '0.019', '0.960']"
K2S1U6,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.357', '0.346', '0.297']"
K2S1U6,9,29,B,A,"['0.000', '1.000', '0.000']","['0.967', '0.023', '0.010']"
K2S1U6,9,29,B,C,"['0.000', '1.000', '0.000']","['0.021', '0.017', '0.962']"
K2S1U6,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.340', '0.313', '0.347']"
K2S1U6,0,12,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
K2S1U6,0,12,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.034', '0.966']"
K2S1U6,0,12,B,equal,"['0.000', '1.000', '0.000']","['0.378', '0.315', '0.307']"
K2S1U6,1,12,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
K2S1U6,1,12,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.039', '0.960']"
K2S1U6,1,12,B,equal,"['0.000', '1.000', '0.000']","['0.365', '0.352', '0.283']"
K2S1U6,2,12,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.048', '0.001']"
K2S1U6,2,12,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.039', '0.960']"
K2S1U6,2,12,B,equal,"['0.000', '1.000', '0.000']","['0.359', '0.292', '0.349']"
K2S1U6,3,12,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.017', '0.030']"
K2S1U6,3,12,B,C,"['0.000', '1.000', '0.000']","['0.020', '0.002', '0.977']"
K2S1U6,3,12,B,equal,"['0.000', '1.000', '0.000']","['0.380', '0.312', '0.309']"
K2S1U6,4,12,B,A,"['0.000', '1.000', '0.000']","['0.974', '0.016', '0.010']"
K2S1U6,4,12,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.023', '0.976']"
K2S1U6,4,12,B,equal,"['0.000', '1.000', '0.000']","['0.383', '0.320', '0.297']"
K2S1U6,5,12,B,A,"['0.000', '1.000', '0.000']","['0.955', '0.045', '0.000']"
K2S1U6,5,12,B,C,"['0.000', '1.000', '0.000']","['0.030', '0.010', '0.960']"
K2S1U6,5,12,B,equal,"['0.000', '1.000', '0.000']","['0.365', '0.340', '0.294']"
K2S1U6,6,12,B,A,"['0.000', '1.000', '0.000']","['1.000', '0.000', '0.000']"
K2S1U6,6,12,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.006', '0.990']"
K2S1U6,6,12,B,equal,"['0.000', '1.000', '0.000']","['0.372', '0.343', '0.285']"
K2S1U6,7,12,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.048', '0.000']"
K2S1U6,7,12,B,C,"['0.000', '1.000', '0.000']","['0.009', '0.008', '0.983']"
K2S1U6,7,12,B,equal,"['0.000', '1.000', '0.000']","['0.379', '0.335', '0.286']"
K2S1U6,8,12,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.047', '0.001']"
K2S1U6,8,12,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.001', '0.999']"
K2S1U6,8,12,B,equal,"['0.000', '1.000', '0.000']","['0.351', '0.350', '0.299']"
K2S1U6,9,12,B,A,"['0.000', '1.000', '0.000']","['0.999', '0.001', '0.000']"
K2S1U6,9,12,B,C,"['0.000', '1.000', '0.000']","['0.009', '0.009', '0.982']"
K2S1U6,9,12,B,equal,"['0.000', '1.000', '0.000']","['0.357', '0.357', '0.286']"
L1Q1Z5,0,0,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.047', '0.003']"
L1Q1Z5,0,0,B,C,"['0.000', '1.000', '0.000']","['0.011', '0.037', '0.952']"
L1Q1Z5,0,0,B,equal,"['0.000', '1.000', '0.000']","['0.377', '0.305', '0.318']"
L1Q1Z5,1,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.035', '0.014']"
L1Q1Z5,1,0,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.039', '0.960']"
L1Q1Z5,1,0,B,equal,"['0.000', '1.000', '0.000']","['0.289', '0.380', '0.331']"
L1Q1Z5,2,0,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.027', '0.022']"
L1Q1Z5,2,0,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.951']"
L1Q1Z5,2,0,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.373', '0.344']"
L1Q1Z5,3,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.027', '0.023']"
L1Q1Z5,3,0,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.035', '0.960']"
L1Q1Z5,3,0,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.371', '0.346']"
L1Q1Z5,4,0,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.017', '0.033']"
L1Q1Z5,4,0,B,C,"['0.000', '1.000', '0.000']","['0.030', '0.020', '0.950']"
L1Q1Z5,4,0,B,equal,"['0.000', '1.000', '0.000']","['0.292', '0.368', '0.340']"
L1Q1Z5,5,0,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.047', '0.001']"
L1Q1Z5,5,0,B,C,"['0.000', '1.000', '0.000']","['0.020', '0.030', '0.950']"
L1Q1Z5,5,0,B,equal,"['0.000', '1.000', '0.000']","['0.313', '0.307', '0.381']"
L1Q1Z5,6,0,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
L1Q1Z5,6,0,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.048', '0.950']"
L1Q1Z5,6,0,B,equal,"['0.000', '1.000', '0.000']","['0.297', '0.378', '0.326']"
L1Q1Z5,7,0,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.043', '0.005']"
L1Q1Z5,7,0,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.040', '0.956']"
L1Q1Z5,7,0,B,equal,"['0.000', '1.000', '0.000']","['0.303', '0.375', '0.321']"
L1Q1Z5,8,0,B,A,"['0.002', '0.998', '0.000']","['0.962', '0.037', '0.001']"
L1Q1Z5,8,0,B,C,"['0.002', '0.998', '0.000']","['0.001', '0.048', '0.951']"
L1Q1Z5,8,0,B,equal,"['0.002', '0.998', '0.000']","['0.242', '0.369', '0.389']"
L1Q1Z5,0,15,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.048', '0.002']"
L1Q1Z5,0,15,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
L1Q1Z5,0,15,B,equal,"['0.000', '1.000', '0.000']","['0.314', '0.382', '0.304']"
L1Q1Z5,1,15,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.031', '0.019']"
L1Q1Z5,1,15,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.026', '0.973']"
L1Q1Z5,1,15,B,equal,"['0.000', '1.000', '0.000']","['0.289', '0.365', '0.346']"
L1Q1Z5,2,15,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.022', '0.028']"
L1Q1Z5,2,15,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.047', '0.950']"
L1Q1Z5,2,15,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.354', '0.358']"
L1Q1Z5,3,15,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.022', '0.027']"
L1Q1Z5,3,15,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.040', '0.953']"
L1Q1Z5,3,15,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.359', '0.357']"
L1Q1Z5,4,15,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.028', '0.021']"
L1Q1Z5,4,15,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.048', '0.951']"
L1Q1Z5,4,15,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.333', '0.381']"
L1Q1Z5,5,15,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.046', '0.001']"
L1Q1Z5,5,15,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.039', '0.957']"
L1Q1Z5,5,15,B,equal,"['0.000', '1.000', '0.000']","['0.337', '0.379', '0.283']"
L1Q1Z5,6,15,B,A,"['0.000', '1.000', '0.000']","['0.979', '0.015', '0.006']"
L1Q1Z5,6,15,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.046', '0.953']"
L1Q1Z5,6,15,B,equal,"['0.000', '1.000', '0.000']","['0.299', '0.364', '0.337']"
L1Q1Z5,7,15,B,A,"['0.001', '0.998', '0.000']","['0.979', '0.017', '0.004']"
L1Q1Z5,7,15,B,C,"['0.001', '0.998', '0.000']","['0.019', '0.011', '0.970']"
L1Q1Z5,7,15,B,equal,"['0.001', '0.998', '0.000']","['0.365', '0.283', '0.352']"
L1Q1Z5,8,15,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.047', '0.001']"
L1Q1Z5,8,15,B,C,"['0.000', '1.000', '0.000']","['0.008', '0.041', '0.951']"
L1Q1Z5,8,15,B,equal,"['0.000', '1.000', '0.000']","['0.348', '0.364', '0.288']"
L5Q6T7,0,28,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.042', '0.007']"
L5Q6T7,0,28,B,C,"['0.000', '1.000', '0.000']","['0.011', '0.037', '0.952']"
L5Q6T7,0,28,B,equal,"['0.000', '1.000', '0.000']","['0.312', '0.361', '0.327']"
L5Q6T7,1,28,B,A,"['0.001', '0.998', '0.001']","['0.954', '0.025', '0.022']"
L5Q6T7,1,28,B,C,"['0.001', '0.998', '0.001']","['0.012', '0.035', '0.952']"
L5Q6T7,1,28,B,equal,"['0.001', '0.998', '0.001']","['0.294', '0.350', '0.356']"
L5Q6T7,2,28,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.018', '0.030']"
L5Q6T7,2,28,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.042', '0.954']"
L5Q6T7,2,28,B,equal,"['0.000', '1.000', '0.000']","['0.309', '0.333', '0.358']"
L5Q6T7,3,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.013', '0.036']"
L5Q6T7,3,28,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.045', '0.952']"
L5Q6T7,3,28,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.360', '0.339']"
L5Q6T7,4,28,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.046', '0.003']"
L5Q6T7,4,28,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.049', '0.950']"
L5Q6T7,4,28,B,equal,"['0.000', '1.000', '0.000']","['0.346', '0.364', '0.290']"
L5Q6T7,5,28,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.046', '0.000']"
L5Q6T7,5,28,B,C,"['0.000', '1.000', '0.000']","['0.013', '0.036', '0.952']"
L5Q6T7,5,28,B,equal,"['0.000', '1.000', '0.000']","['0.308', '0.375', '0.316']"
L5Q6T7,6,28,B,A,"['0.001', '0.999', '0.000']","['0.952', '0.047', '0.000']"
L5Q6T7,6,28,B,C,"['0.001', '0.999', '0.000']","['0.041', '0.007', '0.952']"
L5Q6T7,6,28,B,equal,"['0.001', '0.999', '0.000']","['0.359', '0.283', '0.358']"
L5Q6T7,7,28,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.020', '0.028']"
L5Q6T7,7,28,B,C,"['0.000', '1.000', '0.000']","['0.041', '0.009', '0.950']"
L5Q6T7,7,28,B,equal,"['0.000', '1.000', '0.000']","['0.383', '0.331', '0.286']"
L5Q6T7,8,28,B,A,"['0.000', '0.999', '0.000']","['0.955', '0.022', '0.023']"
L5Q6T7,8,28,B,C,"['0.000', '0.999', '0.000']","['0.034', '0.006', '0.960']"
L5Q6T7,8,28,B,equal,"['0.000', '0.999', '0.000']","['0.323', '0.306', '0.371']"
L5Q6T7,9,28,B,A,"['0.003', '0.997', '0.000']","['0.975', '0.024', '0.000']"
L5Q6T7,9,28,B,C,"['0.003', '0.997', '0.000']","['0.041', '0.007', '0.952']"
L5Q6T7,9,28,B,equal,"['0.003', '0.997', '0.000']","['0.308', '0.335', '0.357']"
L5Q6T7,0,11,B,A,"['0.002', '0.998', '0.000']","['0.951', '0.042', '0.007']"
L5Q6T7,0,11,B,C,"['0.002', '0.998', '0.000']","['0.010', '0.036', '0.955']"
L5Q6T7,0,11,B,equal,"['0.002', '0.998', '0.000']","['0.285', '0.375', '0.340']"
L5Q6T7,1,11,B,A,"['0.008', '0.992', '0.000']","['0.964', '0.021', '0.016']"
L5Q6T7,1,11,B,C,"['0.008', '0.992', '0.000']","['0.009', '0.039', '0.952']"
L5Q6T7,1,11,B,equal,"['0.008', '0.992', '0.000']","['0.301', '0.351', '0.347']"
L5Q6T7,2,11,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.032', '0.015']"
L5Q6T7,2,11,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.044', '0.954']"
L5Q6T7,2,11,B,equal,"['0.000', '1.000', '0.000']","['0.305', '0.349', '0.346']"
L5Q6T7,3,11,B,A,"['0.001', '0.998', '0.001']","['0.953', '0.016', '0.031']"
L5Q6T7,3,11,B,C,"['0.001', '0.998', '0.001']","['0.001', '0.012', '0.987']"
L5Q6T7,3,11,B,equal,"['0.001', '0.998', '0.001']","['0.313', '0.310', '0.377']"
L5Q6T7,4,11,B,A,"['0.000', '1.000', '0.000']","['0.962', '0.036', '0.002']"
L5Q6T7,4,11,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.044', '0.954']"
L5Q6T7,4,11,B,equal,"['0.000', '1.000', '0.000']","['0.327', '0.356', '0.317']"
L5Q6T7,5,11,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.049', '0.000']"
L5Q6T7,5,11,B,C,"['0.000', '1.000', '0.000']","['0.019', '0.029', '0.952']"
L5Q6T7,5,11,B,equal,"['0.000', '1.000', '0.000']","['0.334', '0.283', '0.383']"
L5Q6T7,6,11,B,A,"['0.000', '1.000', '0.000']","['0.956', '0.044', '0.000']"
L5Q6T7,6,11,B,C,"['0.000', '1.000', '0.000']","['0.029', '0.017', '0.954']"
L5Q6T7,6,11,B,equal,"['0.000', '1.000', '0.000']","['0.457', '0.263', '0.280']"
L5Q6T7,7,11,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.035', '0.015']"
L5Q6T7,7,11,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.043', '0.950']"
L5Q6T7,7,11,B,equal,"['0.000', '1.000', '0.000']","['0.383', '0.326', '0.291']"
L5Q6T7,8,11,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.043', '0.003']"
L5Q6T7,8,11,B,C,"['0.000', '1.000', '0.000']","['0.024', '0.024', '0.952']"
L5Q6T7,8,11,B,equal,"['0.000', '1.000', '0.000']","['0.335', '0.371', '0.293']"
L5Q6T7,9,11,B,A,"['0.001', '0.999', '0.000']","['0.951', '0.049', '0.000']"
L5Q6T7,9,11,B,C,"['0.001', '0.999', '0.000']","['0.041', '0.008', '0.951']"
L5Q6T7,9,11,B,equal,"['0.001', '0.999', '0.000']","['0.310', '0.367', '0.323']"
M0P8U8,0,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.026', '0.024']"
M0P8U8,0,0,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.951']"
M0P8U8,0,0,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.370', '0.346']"
M0P8U8,1,0,B,A,"['0.000', '1.000', '0.000']","['0.937', '0.063', '0.000']"
M0P8U8,1,0,B,C,"['0.000', '1.000', '0.000']","['0.011', '0.039', '0.950']"
M0P8U8,1,0,B,equal,"['0.000', '1.000', '0.000']","['0.293', '0.380', '0.328']"
M0P8U8,2,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.032', '0.018']"
M0P8U8,2,0,B,C,"['0.000', '1.000', '0.000']","['0.018', '0.031', '0.950']"
M0P8U8,2,0,B,equal,"['0.000', '1.000', '0.000']","['0.313', '0.375', '0.311']"
M0P8U8,3,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.028', '0.022']"
M0P8U8,3,0,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.951']"
M0P8U8,3,0,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.353', '0.363']"
M0P8U8,4,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.035', '0.015']"
M0P8U8,4,0,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.048', '0.951']"
M0P8U8,4,0,B,equal,"['0.000', '1.000', '0.000']","['0.328', '0.379', '0.294']"
M0P8U8,5,0,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.042', '0.008']"
M0P8U8,5,0,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.048', '0.952']"
M0P8U8,5,0,B,equal,"['0.000', '1.000', '0.000']","['0.342', '0.372', '0.287']"
M0P8U8,6,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.028', '0.022']"
M0P8U8,6,0,B,C,"['0.000', '1.000', '0.000']","['0.045', '0.005', '0.950']"
M0P8U8,6,0,B,equal,"['0.000', '1.000', '0.000']","['0.316', '0.377', '0.306']"
M0P8U8,7,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.020', '0.029']"
M0P8U8,7,0,B,C,"['0.000', '1.000', '0.000']","['0.007', '0.006', '0.987']"
M0P8U8,7,0,B,equal,"['0.000', '1.000', '0.000']","['0.306', '0.377', '0.317']"
M0P8U8,8,0,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.024', '0.026']"
M0P8U8,8,0,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
M0P8U8,8,0,B,equal,"['0.000', '1.000', '0.000']","['0.039', '0.440', '0.521']"
M0P8U8,9,0,B,A,"['0.000', '1.000', '0.000']","['0.993', '0.007', '0.000']"
M0P8U8,9,0,B,C,"['0.000', '1.000', '0.000']","['0.040', '0.010', '0.950']"
M0P8U8,9,0,B,equal,"['0.000', '1.000', '0.000']","['0.080', '0.467', '0.453']"
M0P8U8,10,0,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.046', '0.002']"
M0P8U8,10,0,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.049', '0.951']"
M0P8U8,10,0,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.383', '0.331']"
M0P8U8,11,0,B,A,"['0.000', '1.000', '0.000']","['0.983', '0.017', '0.000']"
M0P8U8,11,0,B,C,"['0.000', '1.000', '0.000']","['0.044', '0.006', '0.950']"
M0P8U8,11,0,B,equal,"['0.000', '1.000', '0.000']","['0.326', '0.292', '0.381']"
M0P8U8,0,9,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.025', '0.025']"
M0P8U8,0,9,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.044', '0.954']"
M0P8U8,0,9,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.368', '0.347']"
M0P8U8,1,9,B,A,"['0.000', '1.000', '0.000']","['0.932', '0.068', '0.000']"
M0P8U8,1,9,B,C,"['0.000', '1.000', '0.000']","['0.006', '0.044', '0.950']"
M0P8U8,1,9,B,equal,"['0.000', '1.000', '0.000']","['0.305', '0.382', '0.314']"
M0P8U8,2,9,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.040', '0.009']"
M0P8U8,2,9,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.045', '0.954']"
M0P8U8,2,9,B,equal,"['0.000', '1.000', '0.000']","['0.330', '0.377', '0.293']"
M0P8U8,3,9,B,A,"['0.000', '1.000', '0.000']","['0.982', '0.017', '0.000']"
M0P8U8,3,9,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.046', '0.951']"
M0P8U8,3,9,B,equal,"['0.000', '1.000', '0.000']","['0.292', '0.381', '0.326']"
M0P8U8,4,9,B,A,"['0.000', '1.000', '0.000']","['0.990', '0.009', '0.000']"
M0P8U8,4,9,B,C,"['0.000', '1.000', '0.000']","['0.014', '0.035', '0.951']"
M0P8U8,4,9,B,equal,"['0.000', '1.000', '0.000']","['0.309', '0.374', '0.316']"
M0P8U8,5,9,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.030', '0.020']"
M0P8U8,5,9,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.009', '0.990']"
M0P8U8,5,9,B,equal,"['0.000', '1.000', '0.000']","['0.317', '0.368', '0.315']"
M0P8U8,6,9,B,A,"['0.000', '1.000', '0.000']","['0.985', '0.015', '0.000']"
M0P8U8,6,9,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.050', '0.950']"
M0P8U8,6,9,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.373', '0.343']"
M0P8U8,7,9,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.025', '0.024']"
M0P8U8,7,9,B,C,"['0.000', '1.000', '0.000']","['0.009', '0.041', '0.951']"
M0P8U8,7,9,B,equal,"['0.000', '1.000', '0.000']","['0.512', '0.314', '0.174']"
